user_id,product_id,product_name,brand,category,price,rating,color
61,405,crocs,Adidas,Women's Fashion,30,2.679992529,Blue
89,406,instant pot,Nike,Men's Fashion,54,1.751391581,Black
50,407,tempur-pedic mattress,Nike,Women's Fashion,78,3.582101277,White
54,408,lg oled tv,H&M,Men's Fashion,62,2.984203036,White
28,409,nike running shoes,Nike,Kids' Fashion,26,2.010899196,Red
48,410,throw pillows,H&M,Kids' Fashion,64,4.723107548,Green
35,411,cookware set,Nike,Men's Fashion,67,3.263647259,Red
66,412,adidas tracksuit,Nike,Kids' Fashion,63,3.40240993,Black
18,413,storage rack,Zara,Women's Fashion,21,4.849343339,Green
13,414,levi's jeans,Zara,Kids' Fashion,63,2.175163962,Black
22,415,gap hoodie,H&M,Kids' Fashion,41,2.728876535,Yellow
30,416,samsung galaxy tab,H&M,Women's Fashion,92,3.251515841,Blue
58,417,apple iphone 14,H&M,Women's Fashion,88,2.846891504,Red
82,418,ashley recliner,Zara,Men's Fashion,34,4.986091107,Blue
44,419,closet organizer,H&M,Kids' Fashion,72,3.302575649,Yellow
79,420,kitchenaid mixer,Adidas,Men's Fashion,81,4.720487413,White
18,421,old navy dress,Nike,Kids' Fashion,89,1.654133332,White
79,422,wallet,Nike,Kids' Fashion,20,2.115579785,Blue
56,423,tote bag,Adidas,Men's Fashion,83,4.502435021,Black
52,424,apple watch,Adidas,Women's Fashion,45,3.055542338,Yellow
100,425,children's hoodie,Nike,Men's Fashion,96,3.812085671,Blue
11,426,charging cable,Zara,Men's Fashion,48,4.644768215,Black
8,427,fitbit charge,Zara,Kids' Fashion,15,4.717963173,Yellow
80,428,office chair,Gucci,Kids' Fashion,34,1.904094939,Green
57,429,brooklinen sheets,Gucci,Women's Fashion,94,3.828901927,Black
72,430,nike air force 1,Nike,Kids' Fashion,92,2.771944721,Black
46,431,bose soundbar,H&M,Kids' Fashion,18,2.621390486,Green
7,432,samsung galaxy s23,H&M,Kids' Fashion,55,2.238621627,Blue
10,433,belt,H&M,Men's Fashion,59,3.87845411,Yellow
44,434,power bank,Zara,Kids' Fashion,22,1.705658206,Yellow
46,435,dell xps 13,Adidas,Men's Fashion,47,2.722706085,Blue
27,436,ikea sofa,,Home & Furniture,760.04,2.822618311,Black
9,437,dining table set,Gucci,Men's Fashion,96,3.129701671,Green
89,438,lenovo thinkpad,Adidas,Kids' Fashion,86,4.685958152,Yellow
71,439,timberland boots,Zara,Men's Fashion,20,2.574077979,White
49,440,dyson vacuum,Zara,Women's Fashion,83,4.720335238,White
47,441,google pixel 7,Adidas,Men's Fashion,50,1.841605619,Black
88,442,watch strap,H&M,Men's Fashion,74,3.907727442,Red
37,443,ikea sofa,Gucci,Men's Fashion,11,3.021282847,White
84,444,backpack,Nike,Men's Fashion,31,1.564570818,White
38,445,macbook air,H&M,Kids' Fashion,74,4.199138754,Yellow
18,446,under armour t-shirt,Adidas,Kids' Fashion,91,1.129824851,Black
84,447,ipad pro,H&M,Kids' Fashion,27,4.730448148,Yellow
75,448,sony bravia tv,Gucci,Kids' Fashion,53,2.144847419,Green
5,449,carter's onesie,H&M,Men's Fashion,82,4.547042542,Black
92,450,vase,Nike,Kids' Fashion,59,4.326285345,Black
42,451,zara blouse,Adidas,Kids' Fashion,69,2.978109187,Green
43,452,phone case,H&M,Kids' Fashion,11,3.702569195,Green
30,453,sunglasses,Nike,Men's Fashion,34,2.573801588,Red
50,454,crocs,Zara,Kids' Fashion,47,3.665802584,White
58,455,instant pot,Gucci,Women's Fashion,51,1.290974737,Blue
93,456,tempur-pedic mattress,Gucci,Men's Fashion,14,4.435460757,Blue
70,457,lg oled tv,Gucci,Women's Fashion,36,1.595981702,Green
20,458,nike running shoes,Gucci,Kids' Fashion,18,1.184450033,Black
52,459,throw pillows,Adidas,Kids' Fashion,10,2.342762728,Black
39,460,cookware set,H&M,Kids' Fashion,94,2.582289276,Black
43,461,adidas tracksuit,Zara,Kids' Fashion,93,1.030127034,Red
65,462,storage rack,Zara,Women's Fashion,34,2.029820364,Yellow
24,463,levi's jeans,Adidas,Men's Fashion,25,3.182324449,Blue
53,464,gap hoodie,Zara,Men's Fashion,74,1.362157546,Green
1,465,samsung galaxy tab,Gucci,Women's Fashion,17,1.202302846,White
30,466,apple iphone 14,H&M,Men's Fashion,37,1.064478592,Black
13,467,ashley recliner,Adidas,Women's Fashion,69,1.795343557,Red
40,468,closet organizer,Zara,Women's Fashion,38,1.314761528,White
83,469,kitchenaid mixer,Nike,Women's Fashion,95,4.90629582,Yellow
76,470,old navy dress,Adidas,Kids' Fashion,34,4.638343236,Blue
38,471,wallet,Nike,Women's Fashion,96,2.31929243,Black
11,472,tote bag,Adidas,Women's Fashion,67,3.482992748,Green
98,473,apple watch,Nike,Women's Fashion,51,1.688509535,Red
79,474,children's hoodie,H&M,Kids' Fashion,68,1.370661542,Yellow
73,475,charging cable,H&M,Men's Fashion,69,4.074193704,Yellow
14,476,fitbit charge,H&M,Women's Fashion,70,4.077371639,White
100,477,office chair,Nike,Men's Fashion,30,1.559270898,Black
77,478,brooklinen sheets,H&M,Women's Fashion,12,1.342996212,Green
1,479,nike air force 1,Nike,Men's Fashion,51,1.197572306,Green
9,480,bose soundbar,Nike,Men's Fashion,70,1.792727108,Blue
52,481,samsung galaxy s23,Zara,Women's Fashion,24,1.671659401,Blue
85,482,belt,Gucci,Women's Fashion,97,3.57821856,Yellow
86,483,power bank,Zara,Women's Fashion,75,2.651376557,Black
92,484,dell xps 13,Gucci,Men's Fashion,47,2.1247466,Red
54,485,wall art,H&M,Women's Fashion,70,2.638129577,Black
69,486,dining table set,Adidas,Women's Fashion,69,1.202709784,Yellow
21,487,lenovo thinkpad,Adidas,Women's Fashion,62,3.698950312,Blue
30,488,timberland boots,H&M,Men's Fashion,81,1.194998349,Yellow
45,489,dyson vacuum,Adidas,Men's Fashion,37,3.560668439,Black
12,490,google pixel 7,Nike,Men's Fashion,41,1.979704402,Green
55,491,watch strap,Zara,Kids' Fashion,42,3.122132855,Black
30,492,ikea sofa,Zara,Kids' Fashion,69,1.378184911,Blue
57,493,backpack,H&M,Kids' Fashion,88,3.126248293,White
54,494,macbook air,Zara,Kids' Fashion,82,4.680935629,Green
14,495,under armour t-shirt,Nike,Women's Fashion,78,1.129654007,Blue
92,496,ipad pro,Adidas,Kids' Fashion,59,1.72769559,Green
88,497,sony bravia tv,Gucci,Women's Fashion,30,3.697727096,Yellow
50,498,carter's onesie,Zara,Men's Fashion,59,2.985982414,Yellow
60,499,vase,Adidas,Kids' Fashion,93,2.601402474,White
36,500,zara blouse,Zara,Clothing & Apparel,88,143.87,Red
20,501,phone case,Adidas,Kids' Fashion,41,4.322167156,Green
61,502,sunglasses,Zara,Kids' Fashion,33,4.987964321,Blue
84,503,crocs,Adidas,Kids' Fashion,16,4.534499079,White
70,504,instant pot,Zara,Men's Fashion,22,2.096109252,Black
24,505,tempur-pedic mattress,Zara,Women's Fashion,75,1.729782149,Black
47,506,lg oled tv,Nike,Women's Fashion,51,3.983456227,Blue
37,507,nike running shoes,Zara,Women's Fashion,85,4.056667235,White
72,508,throw pillows,Gucci,Men's Fashion,25,4.459064433,Blue
95,509,cookware set,Gucci,Men's Fashion,28,1.957709762,Blue
9,510,adidas tracksuit,Nike,Men's Fashion,60,3.108177745,Green
52,511,storage rack,H&M,Kids' Fashion,78,2.930071614,Black
71,512,levi's jeans,Nike,Men's Fashion,92,2.36236785,Blue
7,513,gap hoodie,Zara,Men's Fashion,65,4.061790922,Green
27,514,samsung galaxy tab,Adidas,Kids' Fashion,47,3.432789514,White
1,515,apple iphone 14,Nike,Kids' Fashion,64,3.748936698,White
51,516,ashley recliner,Gucci,Women's Fashion,33,1.604158864,Red
29,517,closet organizer,Gucci,Men's Fashion,74,2.848969458,Blue
87,518,kitchenaid mixer,Gucci,Men's Fashion,56,2.580412062,Yellow
28,519,old navy dress,Adidas,Women's Fashion,29,3.475022401,Blue
8,520,wallet,Zara,Men's Fashion,13,3.070483462,Red
90,521,tote bag,Adidas,Men's Fashion,19,3.256780572,White
24,522,apple watch,Adidas,Men's Fashion,80,2.939079723,Yellow
82,523,children's hoodie,Gucci,Women's Fashion,71,1.224769959,Black
51,524,charging cable,Nike,Kids' Fashion,47,1.934450018,Black
72,525,fitbit charge,Adidas,Kids' Fashion,58,2.443379936,Blue
36,526,office chair,Zara,Women's Fashion,70,2.929688349,Red
12,527,brooklinen sheets,Nike,Kids' Fashion,31,4.147790663,Yellow
98,528,nike air force 1,Zara,Men's Fashion,33,2.714762174,Black
77,529,bose soundbar,Gucci,Women's Fashion,59,1.995143535,White
7,530,samsung galaxy s23,Adidas,Kids' Fashion,71,3.356410402,Black
50,531,belt,H&M,Women's Fashion,45,2.893097706,Green
32,532,power bank,Zara,Men's Fashion,21,2.066029254,Blue
12,533,dell xps 13,Nike,Kids' Fashion,11,4.825169004,Green
40,534,wall art,Adidas,Kids' Fashion,94,4.508485513,Yellow
24,535,dining table set,Nike,Women's Fashion,87,1.204241995,Red
82,536,lenovo thinkpad,H&M,Kids' Fashion,18,3.347461074,Yellow
41,537,timberland boots,Nike,Men's Fashion,68,2.405967071,Red
11,538,dyson vacuum,Nike,Men's Fashion,94,2.369527546,Blue
26,539,google pixel 7,Nike,Kids' Fashion,10,3.101623434,Blue
26,540,watch strap,H&M,Kids' Fashion,80,1.165614991,Yellow
48,541,ikea sofa,Nike,Women's Fashion,17,2.136926727,Green
35,542,backpack,Adidas,Men's Fashion,92,4.022021188,Red
15,543,macbook air,Gucci,Men's Fashion,86,4.165312333,Yellow
54,544,under armour t-shirt,Nike,Women's Fashion,77,3.556866321,Red
68,545,ipad pro,Zara,Men's Fashion,82,2.004271238,Red
6,546,sony bravia tv,Zara,Women's Fashion,93,1.356261781,Red
6,547,carter's onesie,H&M,Kids' Fashion,89,2.544323557,Yellow
79,548,vase,Zara,Kids' Fashion,65,1.492992563,Red
11,549,zara blouse,Zara,Women's Fashion,96,4.28395114,Blue
57,550,phone case,Nike,Men's Fashion,69,2.928257743,Yellow
49,551,sunglasses,H&M,Women's Fashion,83,4.073676652,Blue
2,552,crocs,Adidas,Kids' Fashion,50,4.480168913,Blue
10,553,instant pot,Adidas,Men's Fashion,90,1.19849412,Green
11,554,tempur-pedic mattress,Adidas,Men's Fashion,51,4.096963789,Blue
21,555,lg oled tv,Adidas,Women's Fashion,67,3.936087109,Blue
26,556,nike running shoes,H&M,Women's Fashion,39,2.600749076,Red
45,557,throw pillows,Adidas,Women's Fashion,85,1.502021998,Black
2,558,cookware set,Adidas,Women's Fashion,23,2.02668227,Red
6,559,adidas tracksuit,Gucci,Women's Fashion,10,4.233459276,Red
31,560,storage rack,Adidas,Women's Fashion,99,1.002064069,Red
65,561,levi's jeans,Zara,Men's Fashion,96,3.968456345,Yellow
37,562,gap hoodie,Zara,Kids' Fashion,29,4.440105991,Green
44,563,samsung galaxy tab,Adidas,Men's Fashion,39,4.043087203,Blue
70,564,apple iphone 14,Adidas,Kids' Fashion,31,4.56326549,Blue
13,565,ashley recliner,Nike,Kids' Fashion,11,2.592885049,White
100,566,closet organizer,Gucci,Kids' Fashion,80,4.024158908,White
27,567,kitchenaid mixer,Zara,Kids' Fashion,96,1.206722946,Black
61,568,old navy dress,Gucci,Kids' Fashion,20,3.492861271,Red
92,569,wallet,Nike,Kids' Fashion,55,4.239391099,Blue
4,570,tote bag,Adidas,Women's Fashion,54,1.452466382,Black
23,571,apple watch,Nike,Men's Fashion,23,2.619218369,Red
17,572,children's hoodie,H&M,Men's Fashion,63,4.051564761,Blue
80,573,charging cable,Zara,Kids' Fashion,78,3.401509068,White
9,574,fitbit charge,Gucci,Women's Fashion,92,4.491894014,Black
99,575,office chair,H&M,Kids' Fashion,72,4.755480008,White
76,576,brooklinen sheets,H&M,Women's Fashion,26,3.089887685,White
41,577,nike air force 1,H&M,Women's Fashion,66,2.160695512,White
65,578,bose soundbar,Gucci,Women's Fashion,48,3.121693131,Green
26,579,samsung galaxy s23,Gucci,Women's Fashion,57,4.985949919,White
38,580,belt,Adidas,Men's Fashion,92,2.494203848,Green
65,581,power bank,Zara,Men's Fashion,83,4.715188839,Red
24,582,dell xps 13,Zara,Men's Fashion,70,2.243103547,White
96,583,wall art,H&M,Kids' Fashion,64,4.45499231,Green
71,584,dining table set,Gucci,Women's Fashion,17,2.635500721,Black
6,585,lenovo thinkpad,Adidas,Women's Fashion,68,3.591688841,Yellow
38,586,timberland boots,Nike,Kids' Fashion,99,2.280076389,Yellow
41,587,dyson vacuum,Adidas,Women's Fashion,50,1.252961727,Blue
46,588,google pixel 7,Gucci,Kids' Fashion,24,3.411287732,White
71,589,watch strap,Adidas,Women's Fashion,99,1.024249752,Red
56,590,ikea sofa,Nike,Kids' Fashion,65,2.429329839,Green
61,591,backpack,Gucci,Women's Fashion,97,2.036236385,White
29,592,macbook air,Nike,Kids' Fashion,47,1.759075153,Yellow
97,593,under armour t-shirt,H&M,Men's Fashion,89,3.145519148,White
97,594,ipad pro,Nike,Kids' Fashion,86,3.842198105,Yellow
53,595,sony bravia tv,Gucci,Women's Fashion,96,3.633088055,Blue
9,596,carter's onesie,H&M,Women's Fashion,35,3.939543888,Black
95,597,vase,H&M,Men's Fashion,38,3.243975902,Blue
79,598,zara blouse,Gucci,Women's Fashion,77,1.426440501,Yellow
52,599,phone case,H&M,Men's Fashion,80,4.465901208,Green
40,600,sunglasses,Adidas,Men's Fashion,97,1.497399016,Yellow
80,601,crocs,Adidas,Women's Fashion,44,1.034707249,White
7,602,instant pot,Zara,Women's Fashion,11,4.342864389,White
26,603,tempur-pedic mattress,Zara,Kids' Fashion,13,2.030988403,Black
74,604,lg oled tv,Gucci,Men's Fashion,10,3.976500694,Yellow
92,605,nike running shoes,Adidas,Women's Fashion,62,2.901295957,Red
35,606,throw pillows,Nike,Women's Fashion,28,4.2147036,White
40,607,cookware set,Nike,Women's Fashion,55,1.178803098,Yellow
90,608,adidas tracksuit,H&M,Women's Fashion,51,2.711081219,Blue
89,609,storage rack,Adidas,Kids' Fashion,75,4.785525241,Red
85,610,levi's jeans,H&M,Women's Fashion,62,2.532856212,Green
2,611,gap hoodie,Gucci,Kids' Fashion,85,2.032281097,White
28,612,samsung galaxy tab,Zara,Men's Fashion,27,2.269794299,Blue
80,613,apple iphone 14,Gucci,Women's Fashion,37,4.652599022,Black
89,614,ashley recliner,Gucci,Men's Fashion,47,1.350981011,Green
44,615,closet organizer,Nike,Kids' Fashion,67,2.8944503,Red
80,616,kitchenaid mixer,Zara,Women's Fashion,98,4.871838867,Red
19,617,old navy dress,Adidas,Kids' Fashion,77,1.702611669,Black
51,618,wallet,Gucci,Kids' Fashion,85,4.728247063,Green
10,619,tote bag,Nike,Women's Fashion,97,1.28844434,Blue
68,620,apple watch,Nike,Kids' Fashion,37,3.462154378,White
17,621,children's hoodie,H&M,Men's Fashion,72,2.650083893,Yellow
30,622,charging cable,Nike,Men's Fashion,45,3.784631414,Red
67,623,fitbit charge,Adidas,Kids' Fashion,62,1.610505131,Green
83,624,office chair,Nike,Women's Fashion,70,4.450171665,White
75,625,brooklinen sheets,Adidas,Kids' Fashion,78,3.452532367,Black
44,626,nike air force 1,Adidas,Men's Fashion,29,4.180330342,Yellow
61,627,bose soundbar,Adidas,Men's Fashion,94,1.871649611,Green
93,628,samsung galaxy s23,Nike,Women's Fashion,64,3.812676437,Red
80,629,belt,Gucci,Men's Fashion,95,3.579320092,White
74,630,power bank,Nike,Women's Fashion,84,1.66146129,White
65,631,dell xps 13,Zara,Kids' Fashion,32,4.197234004,White
64,632,wall art,Zara,Kids' Fashion,66,3.75533768,Yellow
73,633,dining table set,Nike,Women's Fashion,72,3.751515852,Red
9,634,lenovo thinkpad,Nike,Kids' Fashion,27,1.295296419,Yellow
34,635,timberland boots,Adidas,Women's Fashion,29,2.235056997,Yellow
10,636,dyson vacuum,Gucci,Kids' Fashion,96,4.602210649,Yellow
33,637,google pixel 7,Zara,Kids' Fashion,55,3.770055015,Green
7,638,watch strap,Adidas,Men's Fashion,22,4.905280461,White
22,639,ikea sofa,Zara,Men's Fashion,26,3.552471479,Blue
11,640,backpack,Zara,Kids' Fashion,72,2.751416671,Red
10,641,macbook air,Zara,Kids' Fashion,20,1.985714888,White
75,642,under armour t-shirt,Gucci,Kids' Fashion,22,4.965199289,Black
63,643,ipad pro,Zara,Kids' Fashion,42,4.62809882,Black
64,644,sony bravia tv,H&M,Kids' Fashion,79,1.074566723,White
46,645,carter's onesie,Zara,Kids' Fashion,98,4.696076856,Black
36,646,vase,Zara,Men's Fashion,36,2.814233499,Green
25,647,zara blouse,Adidas,Women's Fashion,60,1.615967237,Black
74,648,phone case,Gucci,Men's Fashion,20,3.260638818,White
82,649,sunglasses,Gucci,Women's Fashion,76,2.441480658,Red
22,650,crocs,Gucci,Women's Fashion,99,4.309089575,Green
35,651,instant pot,Gucci,Men's Fashion,16,1.005087152,Yellow
8,652,tempur-pedic mattress,Zara,Kids' Fashion,74,1.062507176,Yellow
65,653,lg oled tv,Gucci,Kids' Fashion,17,4.811990498,Red
34,654,nike running shoes,Zara,Kids' Fashion,42,4.276502786,Blue
6,655,throw pillows,Zara,Men's Fashion,33,1.99931231,Black
67,656,cookware set,Nike,Men's Fashion,79,4.660541004,White
36,657,adidas tracksuit,Nike,Men's Fashion,87,2.097545483,Yellow
60,658,storage rack,Adidas,Women's Fashion,40,3.252305172,Green
97,659,levi's jeans,Zara,Women's Fashion,21,1.024989526,White
11,660,gap hoodie,Adidas,Kids' Fashion,41,2.689886463,Blue
30,661,samsung galaxy tab,Gucci,Kids' Fashion,71,1.533612141,Blue
4,662,apple iphone 14,Nike,Women's Fashion,14,3.456740111,Black
17,663,ashley recliner,Zara,Women's Fashion,52,1.194964203,Black
33,664,closet organizer,H&M,Kids' Fashion,28,4.464839095,White
89,665,kitchenaid mixer,H&M,Women's Fashion,25,3.171747047,Red
37,666,old navy dress,H&M,Women's Fashion,76,1.938962642,Black
49,667,wallet,Nike,Kids' Fashion,64,1.098235316,Blue
77,668,tote bag,Zara,Men's Fashion,11,1.842278867,White
100,669,apple watch,Adidas,Women's Fashion,66,2.929741597,White
48,670,children's hoodie,Gucci,Men's Fashion,55,4.268877638,Yellow
8,671,charging cable,Adidas,Women's Fashion,16,3.234874807,Blue
31,672,fitbit charge,Zara,Kids' Fashion,93,2.958262822,Blue
79,673,office chair,Gucci,Kids' Fashion,83,3.184013143,Yellow
2,674,brooklinen sheets,Adidas,Kids' Fashion,72,1.947337779,Green
11,675,nike air force 1,Nike,Kids' Fashion,29,1.398131792,Green
25,676,bose soundbar,Nike,Women's Fashion,11,2.779424045,Black
74,677,samsung galaxy s23,Gucci,Women's Fashion,68,4.565208379,Blue
11,678,belt,H&M,Men's Fashion,85,2.862980933,Black
99,679,power bank,Adidas,Kids' Fashion,19,1.179131481,Yellow
5,680,dell xps 13,Nike,Women's Fashion,55,4.049538098,Red
59,681,wall art,Zara,Kids' Fashion,24,3.809658144,Black
13,682,dining table set,Adidas,Women's Fashion,52,4.35132221,Blue
75,683,lenovo thinkpad,Gucci,Men's Fashion,31,2.410307487,White
31,684,timberland boots,Adidas,Women's Fashion,12,3.941315472,White
37,685,dyson vacuum,Nike,Men's Fashion,19,1.269435005,White
9,686,google pixel 7,H&M,Women's Fashion,75,2.946505642,Green
35,687,watch strap,H&M,Kids' Fashion,74,4.17408542,Blue
19,688,ikea sofa,H&M,Kids' Fashion,91,1.373619967,White
5,689,backpack,H&M,Kids' Fashion,32,3.22134178,Black
11,690,macbook air,H&M,Kids' Fashion,34,2.152949486,White
38,691,under armour t-shirt,Adidas,Kids' Fashion,13,3.268427817,Blue
91,692,ipad pro,Nike,Women's Fashion,39,4.705354779,Red
44,693,sony bravia tv,Nike,Men's Fashion,62,2.554303203,Green
98,694,carter's onesie,Adidas,Kids' Fashion,51,2.050063994,Red
45,695,vase,Zara,Women's Fashion,78,4.734713084,Red
81,696,zara blouse,Adidas,Men's Fashion,39,4.592766561,Green
61,697,phone case,Nike,Women's Fashion,99,4.804098158,Green
82,698,sunglasses,Zara,Men's Fashion,85,1.804396765,White
52,699,crocs,Adidas,Men's Fashion,50,1.653623132,Green
96,700,instant pot,H&M,Women's Fashion,78,4.824649275,Yellow
34,701,ipad pro,Tablets,Electronics,782.51,2.258849245,Blue
46,702,lg oled tv,Gucci,Kids' Fashion,58,4.794781603,Blue
27,703,nike running shoes,Gucci,Men's Fashion,21,3.425180331,Blue
6,704,throw pillows,Adidas,Kids' Fashion,38,4.979678294,Green
32,705,cookware set,Nike,Kids' Fashion,67,2.196904671,Black
91,706,adidas tracksuit,Gucci,Women's Fashion,69,1.050046258,Green
100,707,storage rack,Adidas,Women's Fashion,68,4.295812637,Green
17,708,levi's jeans,Nike,Kids' Fashion,76,4.448919723,Black
57,709,gap hoodie,Adidas,Men's Fashion,53,1.683155281,White
50,710,samsung galaxy tab,Zara,Men's Fashion,58,2.169090131,Red
37,711,apple iphone 14,Adidas,Men's Fashion,34,3.483939735,Red
76,712,ashley recliner,Gucci,Kids' Fashion,100,4.610941929,Green
25,713,closet organizer,Gucci,Men's Fashion,75,4.440120163,Blue
91,714,kitchenaid mixer,Zara,Men's Fashion,35,2.491495141,White
48,715,old navy dress,Nike,Women's Fashion,84,4.868671076,Yellow
11,716,wallet,Adidas,Men's Fashion,68,3.928338293,Red
8,717,tote bag,Nike,Women's Fashion,34,4.226909223,Yellow
73,718,apple watch,Zara,Women's Fashion,30,1.373331834,White
59,719,children's hoodie,H&M,Women's Fashion,34,1.939961599,Blue
97,720,charging cable,Adidas,Men's Fashion,27,2.573743469,Black
42,721,fitbit charge,Zara,Kids' Fashion,77,2.206169939,Blue
78,722,office chair,Adidas,Women's Fashion,73,3.957991511,Blue
55,723,brooklinen sheets,Nike,Men's Fashion,97,1.109084448,White
82,724,nike air force 1,Adidas,Women's Fashion,57,3.165324059,Yellow
87,725,bose soundbar,Gucci,Women's Fashion,12,3.805121226,Black
40,726,samsung galaxy s23,Nike,Men's Fashion,10,3.206257442,Red
72,727,belt,Adidas,Women's Fashion,11,4.420346267,White
95,728,power bank,Zara,Men's Fashion,63,2.409415897,Yellow
26,729,dell xps 13,Gucci,Kids' Fashion,10,2.728688821,Yellow
72,730,wall art,Zara,Kids' Fashion,68,1.607311682,Green
20,731,dining table set,Adidas,Men's Fashion,62,4.898212138,White
48,732,lenovo thinkpad,Zara,Women's Fashion,28,2.645058812,Blue
89,733,timberland boots,Adidas,Women's Fashion,75,4.891155555,Black
89,734,dyson vacuum,Zara,Women's Fashion,80,1.592563595,Blue
65,735,google pixel 7,H&M,Men's Fashion,28,3.902509392,Yellow
11,736,watch strap,Adidas,Men's Fashion,94,2.761694311,White
20,737,ikea sofa,Adidas,Kids' Fashion,78,1.126795615,Blue
30,738,backpack,H&M,Men's Fashion,100,1.033843193,Blue
24,739,macbook air,Gucci,Kids' Fashion,80,1.230817612,Red
68,740,under armour t-shirt,Nike,Women's Fashion,72,3.691134961,White
49,741,ipad pro,Nike,Women's Fashion,81,3.386836818,Blue
54,742,sony bravia tv,H&M,Men's Fashion,85,3.462802611,Yellow
15,743,carter's onesie,H&M,Women's Fashion,55,1.729135622,Red
21,744,vase,Zara,Men's Fashion,97,2.999073583,Black
73,745,zara blouse,Zara,Men's Fashion,40,3.753972994,Blue
13,746,phone case,Gucci,Kids' Fashion,21,1.250641246,Black
37,747,sunglasses,Adidas,Kids' Fashion,73,1.419739933,White
87,748,crocs,Zara,Kids' Fashion,45,3.346345375,Red
31,749,instant pot,Gucci,Women's Fashion,43,2.386806405,Black
71,750,tempur-pedic mattress,Nike,Kids' Fashion,57,3.727593991,Red
65,751,lg oled tv,Gucci,Kids' Fashion,72,2.097525173,Blue
14,752,nike running shoes,Gucci,Men's Fashion,72,1.973300966,Blue
17,753,throw pillows,Zara,Kids' Fashion,86,4.209098217,Yellow
63,754,cookware set,Gucci,Kids' Fashion,79,1.893823744,Red
99,755,adidas tracksuit,Zara,Women's Fashion,90,3.46720994,White
37,756,storage rack,Adidas,Men's Fashion,34,1.669924032,Black
66,757,levi's jeans,Gucci,Kids' Fashion,61,4.188203485,Black
32,758,gap hoodie,Nike,Women's Fashion,51,4.222293806,Green
39,759,samsung galaxy tab,Gucci,Kids' Fashion,65,1.829285875,Black
35,760,apple iphone 14,Nike,Women's Fashion,57,3.458410207,Green
86,761,ashley recliner,H&M,Men's Fashion,92,3.643455854,Black
8,762,closet organizer,Nike,Kids' Fashion,50,3.804358644,Blue
71,763,kitchenaid mixer,Nike,Men's Fashion,25,2.085546642,Green
10,764,old navy dress,H&M,Women's Fashion,30,2.061492073,Black
25,765,wallet,H&M,Kids' Fashion,86,4.826714567,Blue
25,766,tote bag,Zara,Men's Fashion,40,4.461908067,Green
83,767,apple watch,H&M,Men's Fashion,72,4.63013782,Yellow
12,768,children's hoodie,H&M,Women's Fashion,95,4.599817817,White
71,769,charging cable,Zara,Men's Fashion,28,4.476172222,White
93,770,fitbit charge,H&M,Kids' Fashion,14,4.680516842,Yellow
71,771,office chair,Zara,Men's Fashion,82,1.565842609,Red
34,772,brooklinen sheets,Gucci,Men's Fashion,24,4.773680199,Black
70,773,nike air force 1,Nike,Women's Fashion,74,2.504876163,Black
74,774,bose soundbar,H&M,Men's Fashion,94,2.977355256,White
39,775,samsung galaxy s23,H&M,Men's Fashion,60,3.201146073,White
73,776,belt,Nike,Men's Fashion,86,2.219384304,Red
40,777,power bank,Adidas,Kids' Fashion,88,1.798129096,Green
25,778,dell xps 13,Nike,Kids' Fashion,80,3.975467678,White
98,779,wall art,Nike,Kids' Fashion,94,3.726035874,Yellow
46,780,dining table set,Gucci,Kids' Fashion,89,1.721478784,Blue
83,781,lenovo thinkpad,Nike,Men's Fashion,85,4.828402785,Green
23,782,timberland boots,Adidas,Men's Fashion,31,1.94808694,White
76,783,dyson vacuum,H&M,Women's Fashion,59,2.197254325,Red
95,784,google pixel 7,Zara,Men's Fashion,46,3.073906222,White
77,785,watch strap,H&M,Men's Fashion,57,1.269834028,Red
65,786,ikea sofa,H&M,Kids' Fashion,73,3.958356668,White
91,787,backpack,H&M,Women's Fashion,96,3.25514699,Blue
34,788,macbook air,Adidas,Kids' Fashion,74,3.143872925,Red
22,789,under armour t-shirt,Nike,Women's Fashion,99,2.514204912,Yellow
31,790,ipad pro,Adidas,Men's Fashion,34,1.09856738,Red
73,791,sony bravia tv,Gucci,Women's Fashion,58,3.648417121,Green
88,792,carter's onesie,Adidas,Kids' Fashion,88,4.645175947,Yellow
28,793,vase,Zara,Kids' Fashion,82,1.320470072,Black
9,794,zara blouse,H&M,Women's Fashion,68,4.293960351,Black
2,795,phone case,Gucci,Kids' Fashion,30,1.481966572,Black
3,796,sunglasses,H&M,Women's Fashion,86,1.85639746,Black
68,797,crocs,H&M,Kids' Fashion,62,1.117533504,Red
28,798,instant pot,H&M,Kids' Fashion,75,1.796726721,Blue
48,799,tempur-pedic mattress,Adidas,Men's Fashion,20,2.327887123,Yellow
61,800,lg oled tv,H&M,Men's Fashion,38,4.782806322,Red
33,801,nike running shoes,Zara,Men's Fashion,39,3.513026866,Black
66,802,throw pillows,Gucci,Men's Fashion,26,2.642952863,Green
56,803,cookware set,Nike,Men's Fashion,13,1.615425214,Blue
66,804,adidas tracksuit,Zara,Kids' Fashion,91,2.630726641,Black
53,805,storage rack,H&M,Men's Fashion,84,3.389745863,Blue
100,806,levi's jeans,Zara,Women's Fashion,11,3.778630527,Green
74,807,gap hoodie,Zara,Men's Fashion,31,2.003227449,Blue
20,808,samsung galaxy tab,Adidas,Women's Fashion,26,4.324805159,Yellow
5,809,apple iphone 14,Adidas,Men's Fashion,22,3.142595278,White
